Source,Transaction_Type,Weight
C1453275851,fashion,0
C1453715655,barsandrestaurants,0.180530973
C1453715655,fashion,0.542082739
C1453917071,fashion,0.19828816
C1454671890,barsandrestaurants,0.237168142
C1454930581,barsandrestaurants,0.438938053
C1454930581,fashion,0.069900143
C1455309687,barsandrestaurants,0.173451327
C1455309687,fashion,0.068473609
C1456029725,barsandrestaurants,0.189380531
C1456179400,barsandrestaurants,0.153982301
C1456179400,fashion,0.148359486
C1456851744,fashion,0.650499287
C1457086535,barsandrestaurants,0.017699115
C1457086535,fashion,0.459343795
C1457092141,barsandrestaurants,0.138053097
C1457092141,fashion,0.114122682
C1457388461,barsandrestaurants,0.230088496
C1457388461,fashion,0.018544936
C145901862,barsandrestaurants,0.005309735
C145901862,fashion,0.008559201
C1459624061,fashion,0.064194009
C1459810780,barsandrestaurants,0.054867257
C1459810780,fashion,0.057061341
C1461183154,barsandrestaurants,0.088495575
C1461183154,fashion,0.273894437
C1461183743,barsandrestaurants,0.240707965
C1461258616,fashion,0.60342368
C1461774305,barsandrestaurants,0.049557522
C1461774305,fashion,0.008559201
C1463141739,fashion,0.035663338
C1463356115,fashion,0.027104137
C1463833315,barsandrestaurants,0
C1463833315,fashion,0.018544936
C1464030920,barsandrestaurants,0.407079646
C1464030920,fashion,0.282453638
C1464489812,fashion,0.068473609
C146494822,barsandrestaurants,0.051327434
C146494822,fashion,0.112696148
C146553626,barsandrestaurants,0.083185841
C1465698425,barsandrestaurants,0.095575221
C1465698425,fashion,0.115549215
C1465725042,barsandrestaurants,0.552212389
C1465725042,fashion,0.109843081
C1466730207,barsandrestaurants,0.230088496
C1466730207,fashion,0.141226819
C1467497219,barsandrestaurants,0.012389381
C1467832188,barsandrestaurants,0.284955752
C1467832188,fashion,0.239657632
C1468001998,barsandrestaurants,0.16460177
C1468001998,fashion,0.082738944
C1468082478,fashion,0.035663338
C1468773146,fashion,0.189728959
C1469453217,barsandrestaurants,0.021238938
C1469520420,fashion,0.168330956
C1470676414,barsandrestaurants,0.191150442
C1471216995,barsandrestaurants,0.198230088
C1472480119,fashion,0.078459344
C1472579779,barsandrestaurants,0.090265487
C1474149613,barsandrestaurants,0.161061947
C1474149613,fashion,0.467902996
C1474428806,barsandrestaurants,0.346902655
C1474428806,fashion,0.291012839
C1474786056,barsandrestaurants,0.053097345
C1474786056,fashion,0.243937233
C1474976180,barsandrestaurants,0.051327434
C1474976180,fashion,0.402282454
C1475317372,fashion,0.265335235
C1475799889,barsandrestaurants,0.189380531
C1475799889,fashion,0.116975749
C1476101537,barsandrestaurants,0.001769912
C1476101537,fashion,0.079885877
C1476138873,fashion,0.005706134
C1476491893,barsandrestaurants,0.178761062
C1476491893,fashion,0.59914408
C1476505660,barsandrestaurants,0.313274336
C1477378413,fashion,0.40085592
C1477499235,fashion,0.4978602
C1478081031,fashion,0.031383738
C1480064437,barsandrestaurants,0.162831858
C1480193980,barsandrestaurants,0.453097345
C1480193980,fashion,0.068473609
C1480367576,fashion,0.20256776
C1480640363,barsandrestaurants,0.07079646
C1480640363,fashion,0.104136947
C1480799932,barsandrestaurants,0.051327434
C1482560016,barsandrestaurants,0.12920354
C1482560016,fashion,0.09700428
C1482659693,barsandrestaurants,0.03539823
C1482659693,fashion,0.055634807
C1483007108,barsandrestaurants,0.125663717
C1483007108,fashion,0.442225392
C1483054025,barsandrestaurants,0.17699115
C1483054025,fashion,0.634807418
C1483927110,fashion,0.12125535
C1484573422,barsandrestaurants,0.150442478
C1484573422,fashion,0.079885877
C1486017704,barsandrestaurants,0.311504425
C1486069778,barsandrestaurants,0.003539823
C1486961552,fashion,0.310984308
C148765233,fashion,0.184022825
C1487874353,fashion,0.032810271
C1487982242,barsandrestaurants,0.116814159
C1487982242,fashion,0.670470756
C1488142454,fashion,0.102710414
C1489078579,fashion,0.001426534
C1489294793,fashion,0.17831669
C1489632788,barsandrestaurants,0.067256637
C1489632788,fashion,0.228245364
C1489836575,barsandrestaurants,0.088495575
C1489836575,fashion,0.038516405
C1490048317,barsandrestaurants,0.22300885
C1490416909,fashion,0.229671897
C1490935984,barsandrestaurants,0.203539823
C1490935984,fashion,0.084165478
C1491288577,barsandrestaurants,0.010619469
C1491288577,fashion,0.114122682
C1491518488,barsandrestaurants,0.637168142
C1491518488,fashion,0.12125535
C1491844959,barsandrestaurants,0.079646018
C1491844959,fashion,0.216833096
C1492110515,barsandrestaurants,0.242477876
C1492110515,fashion,0.115549215
C1494778598,barsandrestaurants,0.309734513
C1494778598,fashion,0.061340942
C149511515,barsandrestaurants,0.097345133
C149511515,fashion,0.109843081
C1495486273,fashion,0.308131241
C1495681901,barsandrestaurants,0.249557522
C1496334304,fashion,0.62767475
C1496962993,barsandrestaurants,0.047787611
C1496962993,fashion,0.019971469
C149698808,barsandrestaurants,0.09380531
C149698808,fashion,0.079885877
C1497135910,barsandrestaurants,0.12920354
C1497367004,fashion,0.2467903
C1497615115,barsandrestaurants,0.005309735
C1497615115,fashion,0.420827389
C1497895052,barsandrestaurants,0.113274336
C1497895052,fashion,0.112696148
C1499019507,barsandrestaurants,0.389380531
C1499241933,barsandrestaurants,0.191150442
C1499241933,fashion,0.079885877
C1499363341,barsandrestaurants,0.063716814
C1499701993,barsandrestaurants,0.219469027
C1499701993,fashion,0.192582026
C1501096176,fashion,0.285306705
C1501124312,fashion,0.175463623
C1501156188,barsandrestaurants,0.228318584
C1501156188,fashion,0.457917261
C1501782229,fashion,0.065620542
C1502465707,barsandrestaurants,0.323893805
C1502465707,fashion,0.078459344
C150273597,fashion,0.218259629
C1502804084,fashion,0.159771755
C1503009287,barsandrestaurants,0.051327434
C1503009287,fashion,0.094151213
C1503504810,fashion,0.027104137
C1504341710,barsandrestaurants,0.037168142
C1504341710,fashion,0.330955777
C150523972,fashion,0.038516405
C1505370540,fashion,0.002853067
C150587559,barsandrestaurants,0.115044248
C1506066038,fashion,0.098430813
C1506293914,barsandrestaurants,0.343362832
C1506293914,fashion,0.14978602
C1507237884,fashion,0.566333809
C1508025585,barsandrestaurants,0.214159292
C150820973,barsandrestaurants,0.30619469
C150820973,fashion,0.148359486
C1508373758,barsandrestaurants,0.136283186
C150891114,fashion,0.415121255
C1509106340,fashion,0.191155492
C1509603467,fashion,0.609129815
C1509718305,fashion,0.092724679
C1510402289,barsandrestaurants,0.254867257
C1510402289,fashion,0.152639087
C1510459992,barsandrestaurants,0.111504425
C1510459992,fashion,0.122681883
C1510535804,barsandrestaurants,0.334513274
C1510535804,fashion,0.22253923
C1511148959,barsandrestaurants,0.208849558
C1511148959,fashion,0.095577746
C1511497789,barsandrestaurants,0.304424779
C1511894714,fashion,0.029957204
C1512353179,barsandrestaurants,0.05840708
C1512353179,fashion,0.027104137
C1512444326,barsandrestaurants,0.079646018
C1512444326,fashion,0.091298146
C1512732275,barsandrestaurants,0.05840708
C1512732275,fashion,0.116975749
C1513653440,barsandrestaurants,0.046017699
C1514271157,barsandrestaurants,0.130973451
C1514271157,fashion,0.654778887
C1515184734,fashion,0.285306705
C1516006997,barsandrestaurants,0.122123894
C1516302826,barsandrestaurants,0.161061947
C1516302826,fashion,0.20256776
C1516949785,barsandrestaurants,0.060176991
C1516949785,fashion,0.057061341
C151715772,barsandrestaurants,0.16460177
C151715772,fashion,0.12553495
C1517707344,barsandrestaurants,0.090265487
C1517707344,fashion,0.326676177
C1517749848,fashion,0.138373752
C1517820871,fashion,0.111269615
C1519265307,fashion,0.034236805
C1520545421,barsandrestaurants,0.631858407
C1520545421,fashion,0.018544936
C1520919939,barsandrestaurants,0.155752212
C1520919939,fashion,0.009985735
C1522289895,fashion,0.412268188
C1523732855,fashion,0.04850214
C1523854098,barsandrestaurants,0.056637168
C1523854098,fashion,0.403708987
C1524019070,fashion,0.189728959
C1524407626,barsandrestaurants,0.253097345
C1525483242,barsandrestaurants,0.074336283
C1525483242,fashion,0.044222539
C1525581466,barsandrestaurants,0.221238938
C1525581466,fashion,0.472182596
C1527362143,barsandrestaurants,0.231858407
C1527362143,fashion,0.136947218
C15276068,fashion,0.148359486
C152830802,barsandrestaurants,0.02300885
C1528848756,barsandrestaurants,0.430088496
C1529207541,barsandrestaurants,0.153982301
C1529464275,barsandrestaurants,0.115044248
C1529464275,fashion,0.219686163
C1529774854,fashion,0.105563481
C1530098029,barsandrestaurants,0.030088496
C1530098029,fashion,0.14978602
C1530157952,barsandrestaurants,0.543362832
C1530262146,fashion,0.131241084
C1530773220,barsandrestaurants,0.090265487
C1532144144,barsandrestaurants,0.219469027
C153258882,barsandrestaurants,0.198230088
C153258882,fashion,0.166904422
C1532733169,barsandrestaurants,0.024778761
C1532733169,fashion,0.131241084
C1533000663,barsandrestaurants,0.538053097
C1533000663,fashion,0.141226819
C1533572842,barsandrestaurants,0.115044248
C1533572842,fashion,0.012838802
C1533664211,fashion,0.037089872
C153419170,barsandrestaurants,0.279646018
C1535009453,barsandrestaurants,0.16460177
C1535009453,fashion,0.042796006
C1535419154,barsandrestaurants,0.05840708
C1535419154,fashion,0.44935806
C1535613790,barsandrestaurants,0.005309735
C1536083561,barsandrestaurants,0.065486726
C1536088502,barsandrestaurants,0.215929204
C1536088502,fashion,0.018544936
C1537824739,fashion,0.141226819
C1537903478,barsandrestaurants,0.143362832
C1538635916,barsandrestaurants,0.065486726
C1538635916,fashion,0.136947218
C1538971214,fashion,0.085592011
C1539370210,fashion,0.155492154
C1539474222,fashion,0.19828816
C153962249,fashion,0.326676177
C1541224095,barsandrestaurants,0.221238938
C1541237057,fashion,0.115549215
C154191546,fashion,0.241084165
C1542180842,fashion,0.379457917
C1542255731,barsandrestaurants,0.237168142
C1542255731,fashion,0.019971469
C1542345868,fashion,0.861626248
C1543555122,barsandrestaurants,0.037168142
C1543555122,fashion,0.152639087
C1543709139,barsandrestaurants,0.17699115
C1543709139,fashion,0.171184023
C1543824543,barsandrestaurants,0.201769912
C1545341907,fashion,0.012838802
C1545484501,fashion,0.12125535
C1545573016,barsandrestaurants,0.157522124
C1545573016,fashion,0.007132668
C1545977603,barsandrestaurants,0.269026549
C1545977603,fashion,0
C1546278193,barsandrestaurants,0.169911504
C1546820736,fashion,0.343794579
C1546864044,barsandrestaurants,0.605309735
C1546864044,fashion,0.098430813
C1547003161,barsandrestaurants,0.010619469
C1547003161,fashion,0.32810271
C1547534233,fashion,0.126961484
C1547689237,fashion,0.322396576
C1548142512,barsandrestaurants,0.044247788
C15485686,barsandrestaurants,0.090265487
C15485686,fashion,0.262482168
C1548873226,barsandrestaurants,0.079646018
C1549232957,fashion,0.069900143
C1549322511,fashion,0.154065621
C1549367339,barsandrestaurants,0.159292035
C1549367339,fashion,0.011412268
C154987119,barsandrestaurants,0.07079646
C1551083784,barsandrestaurants,0.116814159
C1551083784,fashion,0.693295292
C1551465414,barsandrestaurants,0.065486726
C1551572984,fashion,0.074179743
C1552608695,fashion,0.335235378
C1553941793,fashion,0.620542083
C1554037473,fashion,0.082738944
C155412783,fashion,0.272467903
C1554849332,fashion,0.225392297
C1555447628,fashion,0.440798859
C1555517201,barsandrestaurants,0.214159292
C1556425826,barsandrestaurants,0.03539823
C1556425826,fashion,0.021398003
C1556534733,barsandrestaurants,0.02300885
C1556912476,barsandrestaurants,0.028318584
C1556912476,fashion,0.084165478
C1557448880,fashion,0.068473609
C1557540123,barsandrestaurants,0.095575221
C1557540123,fashion,0.037089872
C1557689947,fashion,0.292439372
C1558014544,barsandrestaurants,0.224778761
C1558014544,fashion,0.40085592
C1558209795,barsandrestaurants,0.385840708
C1558803570,barsandrestaurants,0.03539823
C1558803570,fashion,0.12553495
C1559091388,barsandrestaurants,0.111504425
C1559091388,fashion,0.166904422
C155920620,barsandrestaurants,0.562831858
C1559339990,barsandrestaurants,0.056637168
C1559339990,fashion,0.366619116
C1560259762,barsandrestaurants,0.067256637
C1560676680,barsandrestaurants,0.044247788
C1560676680,fashion,0.032810271
C1560893361,barsandrestaurants,0.244247788
C1560904250,fashion,0.02853067
C1561307190,barsandrestaurants,0.056637168
C1561307190,fashion,0.161198288
C1561544871,barsandrestaurants,0.072566372
C156162339,barsandrestaurants,0.028318584
C1562081159,fashion,0.14978602
C1562537029,barsandrestaurants,0.375221239
C1562537029,fashion,0.002853067
C156263401,barsandrestaurants,0.005309735
C156263401,fashion,0.378031384
C1562991705,barsandrestaurants,0.14159292
C1562991705,fashion,0.154065621
C1563705147,barsandrestaurants,1
C1564253251,fashion,0.164051355
C1564260047,barsandrestaurants,0.134513274
C1564260047,fashion,0.14978602
C1564636486,fashion,0.162624822
C1564693206,fashion,0.340941512
C1565058518,barsandrestaurants,0.283185841
C1565058518,fashion,0.112696148
C1565570610,fashion,0.309557775
C1566647188,barsandrestaurants,0.109734513
C1567160901,fashion,0.068473609
C1567385001,barsandrestaurants,0.214159292
C1567385001,fashion,0.128388017
C1568308501,barsandrestaurants,0.175221239
C1568358546,barsandrestaurants,0.017699115
C1568358546,fashion,0.265335235
C1569014356,barsandrestaurants,0.092035398
C1569939854,barsandrestaurants,0.346902655
C1569939854,fashion,0.205420827
C1570165892,fashion,0.135520685
C1571595392,fashion,0.085592011
C1572610482,fashion,0.092724679
C1573211398,barsandrestaurants,0.208849558
C1573211398,fashion,0.118402282
C1574217480,fashion,0.047075606
C157427068,barsandrestaurants,0.261946903
C157427068,fashion,0.004279601
C1575099263,barsandrestaurants,0.12920354
C1575272013,barsandrestaurants,0.138053097
C1575367607,barsandrestaurants,0.4
C1575599226,fashion,0.456490728
C1575842015,fashion,0.128388017
C1576250855,barsandrestaurants,0.345132743
C1577104524,fashion,0.62767475
C15777324,fashion,0.634807418
C1577880868,fashion,0.285306705
C1577983313,barsandrestaurants,0.10619469
C1577983313,fashion,0.111269615
C1579865062,fashion,0.229671897
C1580025618,fashion,0.369472183
C158030246,fashion,0.089871612
C1580559195,fashion,0.057061341
C1580712621,fashion,0.335235378
C1580753738,barsandrestaurants,0.019469027
C1580753738,fashion,0.04850214
C1580955370,barsandrestaurants,0.168141593
C1580955370,fashion,0.009985735
C1581709798,barsandrestaurants,0.497345133
C1582152156,barsandrestaurants,0.226548673
C1582152156,fashion,0.012838802
C1582197917,barsandrestaurants,0.410619469
C1582366224,barsandrestaurants,0.060176991
C1582366224,fashion,0.353780314
C158319863,barsandrestaurants,0.127433628
C1584366693,barsandrestaurants,0.219469027
C1584366693,fashion,0.035663338
C1584479959,barsandrestaurants,0.024778761
C1584479959,fashion,0.196861626
C1585648581,barsandrestaurants,0.224778761
C1585648581,fashion,0.278174037
C1586463432,barsandrestaurants,0.081415929
C1586463432,fashion,0.057061341
C1586862598,fashion,0.088445078
C1587738251,barsandrestaurants,0.042477876
C1587738251,fashion,0.433666191
C1589138432,barsandrestaurants,0.178761062
C1589138432,fashion,0.126961484
C1590275312,barsandrestaurants,0.184070796
C1590275312,fashion,0.19828816
C1591008232,barsandrestaurants,0.288495575
C1591008232,fashion,0.034236805
C1591152121,barsandrestaurants,0.244247788
C1591152121,fashion,0.156918688
C1591441443,barsandrestaurants,0.033628319
C1591441443,fashion,0.087018545
C1591587046,barsandrestaurants,0.125663717
C1591587046,fashion,0.156918688
C1591612680,fashion,0.212553495
C1592279480,barsandrestaurants,0.037168142
C1592279480,fashion,0.141226819
C1592390864,barsandrestaurants,0.014159292
C1593769010,barsandrestaurants,0.010619469
C1593769010,fashion,0.008559201
C1594422820,barsandrestaurants,0.14159292
C1594422820,fashion,0.005706134
C1595099029,fashion,0.037089872
C159675329,barsandrestaurants,0.343362832
C159675329,fashion,0.011412268
C1597289593,barsandrestaurants,0.019469027
C1597289593,fashion,0.333808845
C1597422235,fashion,0.242510699
C1597977404,barsandrestaurants,0.12920354
C1597977404,fashion,0.179743224
C1598533502,fashion,0.089871612
C1598564853,fashion,0.255349501
C1598762673,barsandrestaurants,0.203539823
C1598762673,fashion,0.359486448
C159913055,fashion,0.262482168
C1600642825,fashion,0.034236805
C1600873622,barsandrestaurants,0.122123894
C1600873622,fashion,0.717546362
C1602614455,barsandrestaurants,0.327433628
C1602614455,fashion,0.019971469
C1602648292,barsandrestaurants,0.37699115
C1602759549,barsandrestaurants,0.042477876
C1602759549,fashion,0.142653352
C1603928569,fashion,0.272467903
C1604376835,barsandrestaurants,0.123893805
C1604376835,fashion,0.038516405
C1605127736,barsandrestaurants,0.17699115
C1605127736,fashion,0.106990014
C1605182199,fashion,0.27532097
C1605642067,fashion,0.017118402
C1606614105,fashion,0.134094151
C1607207670,barsandrestaurants,0.060176991
C1607323693,barsandrestaurants,0.146902655
C1607323693,fashion,0.266761769
C1607644979,barsandrestaurants,0.02300885
C1607867760,barsandrestaurants,0.134513274
C1607867760,fashion,0.114122682
C1609197353,barsandrestaurants,0.076106195
C1609425799,fashion,0.111269615
C1610467120,barsandrestaurants,0.115044248
C1610467120,fashion,0.276747504
C1610565169,barsandrestaurants,0.14159292
C1610565169,fashion,0.145506419
C1610742916,fashion,0.626248217
C161101673,barsandrestaurants,0.065486726
C161101673,fashion,0.008559201
C1611113200,barsandrestaurants,0.327433628
C1611113200,fashion,0.407988588
C1612487865,barsandrestaurants,0.053097345
C1612487865,fashion,0.04850214
C1612748385,fashion,0.188302425
C1612798177,fashion,0.144079886
C1612832553,barsandrestaurants,0.150442478
C1612832553,fashion,0.084165478
C1613579866,fashion,0.095577746
C1614239388,barsandrestaurants,0.276106195
C1614239388,fashion,0.131241084
C1615196201,barsandrestaurants,0.224778761
C1615671416,barsandrestaurants,0.442477876
C1615671416,fashion,0.607703281
C1615801620,fashion,0.171184023
C161678291,barsandrestaurants,0.118584071
C161678291,fashion,0.368045649
C1617276678,fashion,0.019971469
C161733249,barsandrestaurants,0.221238938
C161733249,fashion,0.366619116
C1617547021,barsandrestaurants,0.130973451
C1617547021,fashion,0.042796006
C1619197936,fashion,0.20256776
C1619755203,barsandrestaurants,0.122123894
C1619755203,fashion,0.192582026
C1620127338,barsandrestaurants,0.169911504
C1620825260,barsandrestaurants,0.646017699
C1621026927,fashion,0.282453638
C1621267054,barsandrestaurants,0.09380531
C1621267054,fashion,0.168330956
C1622016247,fashion,0.044222539
C1622124632,barsandrestaurants,0.32920354
C1622415837,barsandrestaurants,0.421238938
C1622415837,fashion,0.10128388
C1622587363,barsandrestaurants,0.017699115
C1624198560,barsandrestaurants,0.069026549
C1624198560,fashion,0.62767475
C1624351292,fashion,0.154065621
C1625937550,barsandrestaurants,0.153982301
C1626218926,barsandrestaurants,0.217699115
C1626806996,barsandrestaurants,0.067256637
C1627004719,barsandrestaurants,0.088495575
C1627004719,fashion,0.007132668
C1628244008,barsandrestaurants,0.019469027
C1628244008,fashion,0.266761769
C1628447668,barsandrestaurants,0.065486726
C1628447668,fashion,0.182596291
C1629152705,barsandrestaurants,0.479646018
C1629152705,fashion,0.129814551
C1629621972,barsandrestaurants,0.001769912
C1629621972,fashion,0.242510699
C1629693561,barsandrestaurants,0.116814159
C1629693561,fashion,0.068473609
C1629765833,fashion,0.129814551
C1630697663,barsandrestaurants,0.161061947
C1630697663,fashion,0.034236805
C1630887376,barsandrestaurants,0.040707965
C1630887376,fashion,0.283880171
C1631162170,barsandrestaurants,0.269026549
C1631162170,fashion,0.241084165
C1631930247,barsandrestaurants,0.017699115
C1631930247,fashion,0.540656205
C1632035340,barsandrestaurants,0.037168142
C1632035340,fashion,0.310984308
C1632932485,barsandrestaurants,0.031858407
C1632932485,fashion,0.362339515
C1633477199,barsandrestaurants,0.146902655
C1634492186,barsandrestaurants,0.283185841
C1634901253,barsandrestaurants,0.125663717
C1634901253,fashion,0.045649073
C1635345159,barsandrestaurants,0.132743363
C1635345159,fashion,0.124108417
C1635613216,fashion,0.007132668
C1635987808,fashion,0.119828816
C1637357651,barsandrestaurants,0.240707965
C1637357651,fashion,0.262482168
C1637529334,fashion,0.243937233
C1638237205,barsandrestaurants,0.038938053
C1638237205,fashion,0.22681883
C1638268213,barsandrestaurants,0.053097345
C1638268213,fashion,0.184022825
C1638710158,barsandrestaurants,0.097345133
C1638710158,fashion,0.219686163
C1639665156,fashion,0.216833096
C1640022626,fashion,0.203994294
C1640437529,fashion,0.225392297
C164104645,barsandrestaurants,0.060176991
C1641076533,barsandrestaurants,0.014159292
C1641076533,fashion,0.350927247
C1641760998,barsandrestaurants,0.074336283
C1641760998,fashion,0.051355207
C1642006830,barsandrestaurants,0.115044248
C1642006830,fashion,0.115549215
C1642125108,barsandrestaurants,0.208849558
C1642125108,fashion,0.034236805
C1642222517,barsandrestaurants,0.07079646
C1642222517,fashion,0.145506419
C1642374729,barsandrestaurants,0.12920354
C1642592478,barsandrestaurants,0.300884956
C1642592478,fashion,0.041369472
C1642689499,barsandrestaurants,0.146902655
C1642689499,fashion,0.062767475
C1643499361,fashion,0.216833096
C1644158733,barsandrestaurants,0.175221239
C1644158733,fashion,0.142653352
C1644291222,barsandrestaurants,0.284955752
C1645168081,barsandrestaurants,0.217699115
C1645168081,fashion,0.041369472
C1645276019,fashion,0.189728959
C1645579872,barsandrestaurants,0.132743363
C1645579872,fashion,0.139800285
C1646298550,fashion,0.008559201
C1646349423,barsandrestaurants,0.299115044
C1646712119,barsandrestaurants,0.265486726
C1647495093,fashion,0.639087019
C1647801193,fashion,0.489300999
C1648056680,barsandrestaurants,0.090265487
C1648056680,fashion,0.345221113
C1648082819,barsandrestaurants,0.021238938
C1648082819,fashion,0.309557775
C1648096390,barsandrestaurants,0.123893805
C1648096390,fashion,0.399429387
C1648145906,barsandrestaurants,0.276106195
C1648145906,fashion,0.055634807
C1648492699,barsandrestaurants,0.653097345
C1648543319,barsandrestaurants,0.2
C1648543319,fashion,0.012838802
C1648683269,barsandrestaurants,0.10619469
C1649412954,fashion,0.044222539
C165037464,fashion,0.289586305
C1650590141,barsandrestaurants,0.173451327
C1650590141,fashion,0.168330956
C1651213581,barsandrestaurants,0.175221239
C1651213581,fashion,0.011412268
C1651395634,barsandrestaurants,0.247787611
C1651395634,fashion,0.310984308
C1652856443,barsandrestaurants,0.095575221
C1652856443,fashion,0.014265335
C1653588482,fashion,0.273894437
C1655037147,barsandrestaurants,0.509734513
C1655037147,fashion,0.001426534
C1655680166,barsandrestaurants,0.031858407
C1655680166,fashion,0.009985735
C1656381290,barsandrestaurants,0.118584071
C1656381290,fashion,0.022824536
C1656946498,barsandrestaurants,0.169911504
C1657671280,fashion,0.302425107
C1657925669,barsandrestaurants,0.267256637
C1657925669,fashion,0.330955777
C1657987748,barsandrestaurants,0.166371681
C1658315324,barsandrestaurants,0.107964602
C1658315324,fashion,0.116975749
C1658450442,fashion,0.011412268
C1658591237,barsandrestaurants,0.067256637
C1658591237,fashion,0.054208274
C1659350842,fashion,0.158345221
C1660043980,barsandrestaurants,0.127433628
C1660043980,fashion,0.350927247
C1660830591,fashion,0.159771755
C16613795,barsandrestaurants,0.09380531
C16613795,fashion,0.064194009
C1663056729,barsandrestaurants,0.474336283
C1663056729,fashion,0.044222539
C1663162700,fashion,0.164051355
C166353588,barsandrestaurants,0.139823009
C166353588,fashion,0.279600571
C1663641926,fashion,0.164051355
C1666444221,barsandrestaurants,0.215929204
C1667002698,barsandrestaurants,0.067256637
C1667002698,fashion,0.440798859
C1667161948,barsandrestaurants,0.092035398
C1667161948,fashion,0.156918688
C1667929755,fashion,0.195435093
C1668825144,barsandrestaurants,0.530973451
C1668825144,fashion,0.259629101
C1669649966,barsandrestaurants,0.192920354
C1669649966,fashion,0.272467903
C1670516684,barsandrestaurants,0.316814159
C1670779713,barsandrestaurants,0.396460177
C1671770086,barsandrestaurants,0.053097345
C1671770086,fashion,0.095577746
C16723337,fashion,0.134094151
C167330970,fashion,0.054208274
C167378624,barsandrestaurants,0.401769912
C1674379117,fashion,0.495007133
C1674674654,barsandrestaurants,0.166371681
C1674674654,fashion,0.188302425
C1675884425,barsandrestaurants,0.378761062
C1676378077,barsandrestaurants,0.130973451
C1676378077,fashion,0.335235378
C1677202028,fashion,0.068473609
C1677624934,barsandrestaurants,0.012389381
C1677624934,fashion,0.510699001
C1679033854,fashion,0.151212553
C16791543,fashion,0.144079886
C1679430600,barsandrestaurants,0.184070796
C1679430600,fashion,0.126961484
C1679796651,barsandrestaurants,0.253097345
C1679796651,fashion,0.196861626
C1680004438,barsandrestaurants,0.297345133
C1680004438,fashion,0.118402282
C1680347409,barsandrestaurants,0.205309735
C1680347409,fashion,0.085592011
C1681589600,barsandrestaurants,0.104424779
C1681589600,fashion,0.241084165
C1681976106,barsandrestaurants,0.185840708
C1681976106,fashion,0.071326676
C168310052,barsandrestaurants,0.054867257
C168310052,fashion,0.329529244
C1683471006,barsandrestaurants,0.060176991
C1683471006,fashion,0.342368046
C1683902488,barsandrestaurants,0.247787611
C1683902488,fashion,0.061340942
C1684213034,barsandrestaurants,0.16460177
C1684213034,fashion,0.2467903
C1685492470,fashion,0.209700428
C168579211,barsandrestaurants,0.150442478
C168579211,fashion,0.022824536
C1686035763,fashion,0.12553495
C1686098746,barsandrestaurants,0.010619469
C1686098746,fashion,0.142653352
C168710517,fashion,0.239657632
C1687722078,barsandrestaurants,0.076106195
C1687722078,fashion,0.406562054
C1688560702,barsandrestaurants,0.132743363
C1688605578,barsandrestaurants,0.189380531
C1688605578,fashion,0.179743224
C1689083890,fashion,0.049928673
C1689346810,fashion,0.078459344
C1689772812,barsandrestaurants,0.046017699
C1689772812,fashion,0.118402282
C1689884214,fashion,0.168330956
C1690793519,barsandrestaurants,0.185840708
C1690793519,fashion,0.136947218
C1690988973,barsandrestaurants,0.065486726
C1690988973,fashion,0.075606277
C1690998552,barsandrestaurants,0.166371681
C1690998552,fashion,0.105563481
C1691073795,barsandrestaurants,0.118584071
C1692355722,fashion,0.054208274
C169255115,barsandrestaurants,0.403539823
C1692967183,barsandrestaurants,0.12920354
C1692967183,fashion,0.022824536
C1694039833,barsandrestaurants,0.143362832
C1694039833,fashion,0.259629101
C1694165271,barsandrestaurants,0.152212389
C1694165271,fashion,0.329529244
C1695454092,fashion,0.025677603
C1697472909,barsandrestaurants,0.003539823
C1697472909,fashion,0.243937233
C1697528836,fashion,0.182596291
C1697851479,barsandrestaurants,0.05840708
C1697851479,fashion,0.081312411
C1698085181,barsandrestaurants,0.350442478
C1698085181,fashion,0.171184023
C1698214137,barsandrestaurants,0.005309735
C1698653726,barsandrestaurants,0.097345133
C1699102063,barsandrestaurants,0.069026549
C1699102063,fashion,0.045649073
C170002529,barsandrestaurants,0.30619469
C1700159150,fashion,0.355206847
C1700550154,barsandrestaurants,0.313274336
C1700550154,fashion,0.047075606
C1700873233,barsandrestaurants,0.159292035
C1700873233,fashion,0.181169757
C1701338775,fashion,0.19828816
C1701618194,barsandrestaurants,0.09380531
C1701618194,fashion,0.319543509
C1701939629,barsandrestaurants,0.067256637
C1701939629,fashion,0.04850214
C1702404555,barsandrestaurants,0.061946903
C1702404555,fashion,0.296718973
C1703319891,fashion,0.062767475
C1703648667,barsandrestaurants,0.192920354
C1703739582,fashion,0.099857347
C1704116821,barsandrestaurants,0.060176991
C1704116821,fashion,0.300998573
C170484334,barsandrestaurants,0.049557522
C170484334,fashion,0.019971469
C1705346216,barsandrestaurants,0.656637168
C1705819997,barsandrestaurants,0.007079646
C1705819997,fashion,0.087018545
C1705927875,fashion,0.021398003
C17059521,barsandrestaurants,0.072566372
C17059521,fashion,0.273894437
C1706918687,barsandrestaurants,0.224778761
C1706918687,fashion,0.009985735
C170769685,barsandrestaurants,0.16460177
C170769685,fashion,0.001426534
C1708403061,barsandrestaurants,0.127433628
C1708732499,barsandrestaurants,0.069026549
C1708732499,fashion,0.306704708
C1709958311,barsandrestaurants,0.449557522
C1709958311,fashion,0.059914408
C1710387865,barsandrestaurants,0.145132743
C1710387865,fashion,0.132667618
C1710930627,barsandrestaurants,0.226548673
